listing_id,url,status,first_seen,last_seen
6544102,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الجعدة-حي-طويق-مدينة-الرياض-منطقة-الرياض-6544102,جديد,2026-08-02,2026-08-02
6379305,https://sa.aqar.fm/شقق-للإيجار/الرياض/وسط-الرياض/حي-الضباط/شارع-الاميرة-سارة-بنت-احمد-السديري-حي-الضباط-مدينة-الرياض-منطقة-الرياض-6379305,جديد,2026-08-02,2026-08-02
6596684,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-التعاون/شارع-الأبساط-حي-التعاون-مدينة-الرياض-منطقة-الرياض-6596684,جديد,2026-08-02,2026-08-02
6615346,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الوادي/شارع-وادي-الزرقاء-حي-الوادي-مدينة-الرياض-منطقة-الرياض-6615346,جديد,2026-08-02,2026-08-02
6617991,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-السعادة/شارع-شهيد-الدين-ثم-الوطن-عبدالرحمن-سعيد-عبد-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6617991,جديد,2026-08-02,2026-08-02
6734102,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-النرجس/شارع-أبي-طاهر-إسماعيل-الجيطالي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6734102,جديد,2026-08-02,2026-08-02
6797659,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-السليمانية/حي-شارع-القاضي-التلمساني-حي-السليمانية-الرياض-منطقة-الرياض-6797659,جديد,2026-08-02,2026-08-02
6786400,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-الهفوف-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6786400,جديد,2026-08-02,2026-08-02
6786225,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-المهدية/شارع-عمير-بن-سنان-بن-عرفطة-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6786225,جديد,2026-08-02,2026-08-02
6778079,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العارض/شارع-أحمد-الغزالي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6778079,جديد,2026-08-02,2026-08-02
6793592,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالرحمن-بن-خميس-حي-العارض-مدينة-الرياض-منطقة-الرياض-6793592,جديد,2026-08-02,2026-08-02
